"celex","date_force","force"
"31990D0192","1990-03-29","false"
"31990D0193","1990-03-29","false"
"31990D0194","1990-03-29","false"
"31990D0195","1990-03-29","false"
"31990D0196","1990-04-10","false"
"31990D0197","1990-04-25","true"
"31990D0198","1990-04-25","false"
"31990D0199","1990-04-25","false"
"31990D0200","1990-04-17","false"
"31990D0203","1989-01-01","false"
"31990D0204","1990-04-05","false"
"31990D0205","1990-04-10","false"
"31990D0208","1990-04-19","true"
"31990D0209","1990-04-20","false"
"31990D0212","1990-04-23","true"
"31990D0213","1990-04-20","true"
"31990D0215","1990-05-05","true"
"31990D0216","1991-07-01","true"
"31990D0217","1990-05-03","true"
"31990D0218","1990-05-02","false"
"31990D0221","1990-01-01","false"
"31990D0222","1990-04-23","false"
"31990D0223","1990-05-11","true"
"31990D0224","1990-05-11","true"
"31990D0225","1990-05-17","false"
"31990D0226","1990-01-18","false"
"31990D0227","1990-01-01","false"
"31990D0229","1990-04-30","false"
"31990D0230","1990-05-07","false"
"31990D0231","1990-05-07","false"
"31990D0233","1990-07-01","false"
"31990D0234","1990-05-23","true"
"31990D0235","1990-05-28","false"
"31990D0236","1990-04-03","false"
"31990D0240","1990-05-22","false"
"31990D0241","1990-05-22","false"
"31990D0242","1990-06-22","true"
"31990D0245","1990-05-28","false"
"31990D0247","1989-01-01","false"
"31990D0250","1990-01-01","false"
"31990D0251","1990-05-30","true"
"31990D0252","1989-09-01","false"
"31990D0253","1990-03-01","false"
"31990D0254","1990-05-17","false"
"31990D0255","1990-05-17","false"
"31990D0256","1990-05-17","false"
"31990D0257","1990-05-17","false"
"31990D0258","1990-05-17","false"
"31990D0259","1990-05-21","false"
"31990D0260","1990-01-01","false"
"31990D0261","1990-06-09","false"
"31990D0262","1990-06-05","false"
"31990D0263","1990-03-01","false"
"31990D0264","1990-06-15","false"
"31990D0265","1990-01-01","false"
"31990D0266","1990-06-13","true"
"31990D0267","1990-05-29","false"
"31990D0268","1990-05-29","false"
"31990D0271","1989-01-01","false"
"31990D0272","1989-01-01","false"
"31990D0273","1989-01-01","false"
"31990D0274","1989-01-01","false"
"31990D0275","1989-01-01","false"
"31990D0276","1989-01-01","false"
"31990D0277","1989-01-01","false"
"31990D0278","1989-01-01","false"
"31990D0279","1989-01-01","false"
"31990D0280","1989-01-01","false"
"31990D0281","1989-01-01","false"
"31990D0282","1989-01-01","false"
"31990D0283","1989-01-01","false"
"31990D0284","1989-01-01","false"
"31990D0285","1989-01-01","false"
"31990D0286","1989-01-01","false"
"31990D0287","1989-01-01","false"
"31990D0288","1989-01-01","false"
"31990D0289","1989-01-01","false"
"31990D0290","1990-06-20","false"
"31990D0291","1989-01-01","false"
"31990D0292","1989-01-01","false"
"31990D0293","1989-01-01","false"
"31990D0294","1989-01-01","false"
"31990D0295","1989-01-01","false"
"31990D0296","1989-01-01","false"
"31990D0297","1989-01-01","false"
"31990D0298","1989-01-01","false"
"31990D0299","1989-01-01","false"
"31990D0300","1989-01-01","false"
"31990D0301","1989-01-01","false"
"31990D0302","1989-01-01","false"
"31990D0303","1989-01-01","false"
"31990D0304","1989-01-01","false"
"31990D0305","1989-01-01","false"
"31990D0306","1989-01-01","false"
"31990D0307","1989-01-01","false"
"31990D0308","1989-01-01","false"
"31990D0309","1989-01-01","false"
"31990D0310","1989-01-01","false"
"31990D0311","1989-01-01","false"
"31990D0312","1989-01-01","false"
"31990D0315","1989-01-01","false"
"31990D0316","1989-01-01","false"
"31990D0317","1989-01-01","false"
"31990D0318","1989-01-01","false"
"31990D0319","1989-01-01","false"
"31990D0320","1989-01-01","false"
"31990D0321","1990-01-01","false"
"31990D0322","1989-01-01","false"
"31990D0323","1989-01-01","false"
"31990D0324","1989-01-01","false"
"31990D0325","1989-01-01","false"
"31990D0327","1990-06-22","false"
"31990D0328","1990-05-22","false"
"31990D0329","1990-05-28","true"
"31990D0330","1990-05-28","true"
"31990D0331","1990-05-28","true"
"31990D0332","1990-05-28","true"
"31990D0333","1990-05-28","true"
"31990D0334","1990-05-28","true"
"31990D0336","1990-06-14","false"
"31990D0337","1990-06-14","false"
"31990D0338","1990-06-18","false"
"31990D0340","1990-06-19","false"
"31990D0341","1988-04-01","false"
"31990D0342","1990-06-08","false"
"31990D0343","1990-04-01","false"
"31990D0345","1990-01-01","false"
"31990D0346","1990-06-26","true"
"31990D0348","1990-06-29","false"
"31990D0349","1990-06-27","false"
"31990D0350","1990-06-27","false"
"31990D0351","1990-06-29","false"
"31990D0352","1990-07-11","false"
"31990D0353","1990-07-04","false"
"31990D0354","1990-04-03","false"
"31990D0355","1990-04-03","false"
"31990D0356","1990-04-03","false"
"31990D0357","1990-04-03","false"
"31990D0358","1990-04-03","false"
"31990D0359","1990-04-03","false"
"31990D0360","1990-06-29","false"
"31990D0361","1990-07-04","false"
"31990D0362","1990-06-05","true"
"31990D0363","1990-07-02","true"
"31990D0367","1990-04-30","false"
"31990D0368","1989-01-01","false"
"31990D0369","1989-01-01","false"
"31990D0370","1989-01-01","false"
"31990D0371","1989-01-01","false"
"31990D0372","1989-01-01","false"
"31990D0373","1990-05-29","true"
"31990D0374","1990-07-03","false"
"31990D0378","1990-07-13","false"
"31990D0379","1990-07-18","true"
"31990D0380","1990-07-19","false"
"31990D0381","1990-07-20","true"
"31990D0382","1990-06-01","false"
"31990D0383","1990-07-13","false"
"31990D0386","1990-07-20","false"
"31990D0390","1990-06-30","false"
"31990D0391","1990-06-30","false"
"31990D0395","1990-06-29","false"
"31990D0399","1990-07-26","false"
"31990D0400","1990-07-25","false"
"31990D0402","1990-07-27","false"
"31990D0403","1990-07-27","false"
"31990D0405","1990-04-01","false"
"31990D0406","1990-07-01","false"
"31990D0407","1990-05-01","false"
"31990D0408","1990-04-01","false"
"31990D0409","1990-05-03","false"
"31990D0410","1990-07-18","true"
"31990D0411","1990-07-20","false"
"31990D0413","1990-08-01","true"
"31990D0416","1990-04-23","true"
"31990D0417","1990-08-15","true"
"31990D0418","1990-08-15","false"
"31990D0419","1990-06-17","false"
"31990D0420","1990-08-17","true"
"31990D0421","1990-08-06","false"
"31990D0424","1990-07-26","false"
"31990D0430","1990-08-01","false"
"31990D0431","1990-08-01","false"
"31990D0432","1990-08-01","false"
"31990D0433","1990-08-01","false"
"31990D0440","1990-07-01","false"
"31990D0441","1990-07-01","false"
"31990D0442","1990-08-01","false"
"31990D0444","1990-08-10","false"
"31990D0445","1990-08-03","false"
"31990D0446","1990-08-03","true"
"31990D0447","1990-08-01","false"
"31990D0448","1990-05-01","false"
"31990D0449","1990-08-01","false"
"31990D0450","1990-08-01","false"
"31990D0451","1990-06-30","false"
"31990D0452","1990-08-01","false"
"31990D0453","1990-08-01","false"
"31990D0454","1990-08-01","false"
"31990D0455","1990-08-01","false"
"31990D0456","1990-08-01","true"
"31990D0457","1990-08-03","false"
"31990D0459","1990-08-03","false"
"31990D0460","1990-08-07","true"
"31990D0461","1990-08-07","true"
"31990D0462","1990-08-07","true"
"31990D0465","1990-08-21","false"
"31990D0466","1990-09-06","false"
"31990D0467","1990-09-12","false"
"31990D0468","1990-01-01","false"
"31990D0469","1990-09-06","false"
"31990D0471","1990-09-11","true"
"31990D0472","1990-09-01","true"
"31990D0473","1990-09-01","true"
"31990D0474","1990-09-01","true"
"31990D0475","1990-09-01","true"
"31990D0477","1990-09-21","false"
"31990D0478","1990-09-24","false"
"31990D0479","1990-09-24","false"
"31990D0480","1990-09-24","false"
"31990D0481","1990-09-27","false"
"31990D0482","1990-09-27","false"
"31990D0483","1990-09-27","true"
"31990D0484","1990-09-27","false"
"31990D0485","1990-09-27","false"
"31990D0491","1990-07-27","true"
"31990D0493","1990-09-25","false"
"31990D0494","1990-09-27","false"
"31990D0495","1990-10-02","true"
"31990D0497","1990-10-01","false"
"31990D0498","1990-10-02","false"
"31990D0499","1990-10-02","false"
"31990D0500","1990-09-01","true"
"31990D0501","1990-10-05","false"
"31990D0503","1990-01-01","false"
"31990D0505","1990-10-09","false"
"31990D0507","1990-10-16","false"
"31990D0508","1990-04-15","false"
"31990D0509","1990-04-15","false"
"31990D0510","1990-10-15","false"
"31990D0511","1990-10-12","false"
"31990D0512","1990-10-16","false"
"31990D0513","1990-10-16","false"
"31990D0514","1990-10-05","false"
"31990D0515","1990-10-08","false"
"31990D0516","1990-10-09","false"
"31990D0518","1990-09-24","true"
"31990D0519","1990-09-24","false"
"31990D0520","1990-09-24","false"
"31990D0521","1990-09-27","false"
"31990D0522","1990-09-24","false"
"31990D0523","1990-10-23","false"
"31990D0524","1990-09-01","false"
"31990D0525","1990-10-12","false"
"31990D0526","1990-10-12","false"
"31990D0527","1990-10-17","false"
"31990D0530","1990-10-08","true"
"31990D0532","1990-10-15","false"
"31990D0534","1990-10-29","false"
"31990D0535","1990-10-22","false"
"31990D0537","1990-07-27","false"
"31990D0538","1990-07-27","false"
"31990D0540","1990-10-29","false"
"31990D0541","1990-10-29","false"
"31990D0545","1990-10-08","false"
"31990D0546","1990-11-01","false"
"31990D0548","1990-10-29","false"
"31990D0549","1990-10-30","false"
"31990D0550","1990-10-30","false"
"31990D0551","1990-10-30","false"
"31990D0552","1990-11-12","false"
"31990D0553","1990-11-12","false"
"31990D0554","1990-11-14","true"
"31990D0555","1990-11-14","true"
"31990D0556","1990-10-31","false"
"31990D0557","1989-01-01","false"
"31990D0558","1989-01-01","false"
"31990D0559","1989-01-01","false"
"31990D0560","1989-01-01","false"
"31990D0561","1989-01-01","false"
"31990D0562","1989-01-01","false"
"31990D0563","1989-01-01","false"
"31990D0564","1989-01-01","false"
"31990D0565","1989-01-01","false"
"31990D0566","1989-01-01","false"
"31990D0567","1989-01-01","false"
"31990D0568","1989-01-01","false"
"31990D0569","1989-01-01","false"
"31990D0570","1989-01-01","false"
"31990D0571","1989-01-01","false"
"31990D0572","1989-01-01","false"
"31990D0573","1989-01-01","false"
"31990D0574","1989-01-01","false"
"31990D0575","1989-01-01","false"
"31990D0576","1989-01-01","false"
"31990D0577","1989-01-01","false"
"31990D0578","1989-01-01","false"
"31990D0579","1989-01-01","false"
"31990D0580","1989-01-01","false"
"31990D0581","1989-01-01","false"
"31990D0582","1989-01-01","false"
"31990D0583","1989-01-01","false"
"31990D0584","1989-01-01","false"
"31990D0585","1989-01-01","false"
"31990D0586","1989-01-01","false"
"31990D0587","1989-01-01","false"
"31990D0588","1989-01-01","false"
"31990D0589","1989-01-01","false"
"31990D0590","1989-01-01","false"
"31990D0591","1989-01-01","false"
"31990D0592","1989-01-01","false"
"31990D0593","1989-01-01","false"
"31990D0594","1989-01-01","false"
"31990D0595","1989-01-01","false"
"31990D0596","1989-01-01","false"
"31990D0597","1989-01-01","false"
"31990D0598","1989-01-01","false"
"31990D0599","1989-01-01","false"
"31990D0600","1989-01-01","false"
"31990D0601","1990-07-05","false"
"31990D0602","1990-10-31","false"
"31990D0603","1990-11-12","false"
"31990D0606","1990-08-03","false"
"31990D0607","1990-07-27","false"
"31990D0608","1990-07-27","false"
"31990D0609","1990-11-20","true"
"31990D0610","1990-10-25","false"
"31990D0611","1990-10-22","true"
"31990D0613","1990-10-15","false"
"31990D0614","1990-11-14","true"
"31990D0616","1990-07-27","false"
"31990D0617","1990-07-27","false"
"31990D0621","1990-06-01","false"
"31990D0622","1990-08-01","false"
"31990D0624","1990-07-27","false"
"31990D0625","1990-07-27","false"
"31990D0627","1990-10-04","true"
"31990D0631","1990-11-30","true"
"31990D0632","1990-04-03","false"
"31990D0633","1990-04-03","false"
"31990D0634","1990-03-30","false"
"31990D0637","1990-10-22","true"
"31990D0638","1990-12-03","true"
"31990D0639","1990-12-12","false"
"31990D0640","1990-10-03","true"
"31990D0644","1990-11-30","true"
"31990D0645","1990-11-29","true"
"31990D0646","1990-12-07","false"
"31990D0647","1990-09-24","false"
"31990D0648","1990-09-24","false"
"31990D0649","1990-09-24","false"
"31990D0651","1990-12-11","true"
"31990D0655","1990-12-04","true"
"31990D0661","1990-12-13","false"
"31990D0663","1990-12-19","false"
"31990D0664","1990-11-30","false"
"31990D0665","1990-12-21","false"
"31990D0666","1990-12-17","false"
"31990D0668","1990-12-19","false"
"31990D0669","1990-12-28","false"
"31990D0671","1990-12-20","false"
"31990D0674","1990-11-19","true"
"31990D0678","1990-12-20","false"
"31990D0680","1990-01-26","true"
"31990D0681","1990-12-21","false"
"31990D0683","1990-12-13","false"
"31990D0685","1990-12-21","false"
"31990D1231(01)","1991-01-01","true"
"31990D1231(02)","1990-06-11","true"
"31990H0109","1990-03-08","true"
"31990H0124","1990-03-19","false"
"31990H0125","1990-03-19","false"
"31990H0143","1990-03-20","true"
"31990H0437","1990-08-06","true"
"31990H0438","1990-08-06","true"
"31990H0443","1990-08-10","true"
"31990H0543","1990-10-09","true"
"31990L0018","1989-12-19","false"
"31990L0035","1990-01-10","false"
"31990L0044","1990-01-30","false"
"31990L0080","1990-02-21","false"
"31990L0088","1990-03-01","false"
"31990L0110","1990-02-21","false"
"31990L0113","1990-02-21","false"
"31990L0118","1990-03-12","false"
"31990L0119","1990-03-12","false"
"31990L0120","1990-03-12","false"
"31990L0121","1990-02-28","false"
"31990L0128","1990-02-27","false"
"31990L0167","1990-04-06","false"
"31990L0168","1990-04-10","false"
"31990L0206","1990-04-11","false"
"31990L0207","1990-04-10","true"
"31990L0211","1990-04-27","false"
"31990L0214","1990-04-11","false"
"31990L0219","1990-05-02","false"
"31990L0220","1990-05-02","false"
"31990L0232","1990-05-18","false"
"31990L0237","1990-05-24","false"
"31990L0239","1990-05-18","false"
"31990L0269","1990-06-12","true"
"31990L0270","1990-06-11","true"
"31990L0313","1990-06-15","false"
"31990L0314","1990-06-18","false"
"31990L0335","1990-06-15","false"
"31990L0364","1990-06-09","false"
"31990L0365","1990-07-16","false"
"31990L0366","1990-07-16","false"
"31990L0377","1990-07-06","false"
"31990L0384","1990-06-27","false"
"31990L0385","1990-07-03","false"
"31990L0387","1990-07-14","false"
"31990L0388","1990-07-24","false"
"31990L0394","1990-07-06","false"
"31990L0396","1990-07-09","false"
"31990L0398","1990-07-31","false"
"31990L0404","1990-08-01","false"
"31990L0412","1990-07-23","false"
"31990L0415","1990-07-31","false"
"31990L0422","1990-07-09","false"
"31990L0423","1990-07-26","false"
"31990L0425","1990-07-26","false"
"31990L0426","1990-07-04","false"
"31990L0427","1990-07-04","false"
"31990L0428","1990-07-17","true"
"31990L0429","1990-07-12","false"
"31990L0434","1990-07-30","false"
"31990L0435","1990-07-30","false"
"31990L0439","1990-07-25","false"
"31990L0476","1990-09-20","false"
"31990L0486","1990-09-24","false"
"31990L0487","1990-09-24","false"
"31990L0488","1990-09-25","false"
"31990L0490","1990-09-26","false"
"31990L0492","1990-09-20","false"
"31990L0496","1990-10-01","false"
"31990L0504","1990-10-11","false"
"31990L0506","1990-10-08","false"
"31990L0517","1990-10-23","false"
"31990L0531","1990-09-25","false"
"31990L0533","1990-10-23","false"
"31990L0539","1990-10-19","false"
"31990L0544","1990-10-18","false"
"31990L0547","1990-11-16","false"
"31990L0604","1990-11-19","false"
"31990L0605","1990-11-20","false"
"31990L0612","1990-11-24","false"
"31990L0618","1990-11-20","false"
"31990L0619","1990-11-20","false"
"31990L0623","1990-11-08","true"
"31990L0628","1990-12-06","false"
"31990L0629","1990-12-06","true"
"31990L0630","1990-12-06","true"
"31990L0641","1990-12-13","false"
"31990L0642","1990-12-14","false"
"31990L0643","1990-12-03","false"
"31990L0650","1990-12-13","false"
"31990L0652","1990-10-03","false"
"31990L0653","1990-12-12","true"
"31990L0654","1990-12-13","false"
"31990L0656","1990-12-13","false"
"31990L0657","1990-12-14","false"
"31990L0658","1990-12-12","false"
"31990L0659","1990-12-12","false"
"31990L0660","1990-12-12","false"
"31990L0667","1990-12-11","false"
"31990L0675","1990-12-18","false"
"31990L0676","1990-12-18","false"
"31990L0677","1990-12-18","false"
"31990L0679","1990-11-28","false"
"31990L0684","1991-01-01","false"
"31990M0004","1990-11-07","true"
"31990M0018","1990-11-21","true"
"31990M0023","1990-11-28","true"
"31990M0025","1990-12-10","true"
"31990M0026","1990-12-20","true"
"31990M0027","1990-12-17","true"
"31990R0003","1990-01-05","false"
"31990R0016","1990-01-05","false"
"31990R0028","1990-03-01","true"
"31990R0034","1990-01-10","false"
"31990R0035","1990-01-10","false"
"31990R0037","1989-10-14","false"
"31990R0048","1990-02-02","true"
"31990R0049","1990-01-14","false"
"31990R0050","1989-01-11","false"
"31990R0051","1990-01-14","false"
"31990R0052","1990-01-11","false"
"31990R0063","1990-01-11","false"
"31990R0085","1990-01-13","false"
"31990R0087","1989-08-17","false"
"31990R0094","1990-01-17","false"
"31990R0098","1990-01-16","false"
"31990R0100","1990-01-16","false"
"31990R0104","1990-01-20","false"
"31990R0107","1990-01-01","false"
"31990R0108","1990-01-01","false"
"31990R0112","1990-01-17","false"
"31990R0115","1990-01-19","false"
"31990R0117","1989-09-01","false"
"31990R0118","1989-09-01","false"
"31990R0137","1990-02-01","false"
"31990R0139","1990-01-25","false"
"31990R0140","1990-01-21","false"
"31990R0141","1990-01-20","false"
"31990R0142","1990-01-20","false"
"31990R0143","1990-01-20","false"
"31990R0149","1990-01-24","false"
